Name,Price,Payout,Probability
Moose Money,1,1,0.1150747986191024
Moose Money,1,2,0.05213764337851929
Moose Money,1,5,0.009900990099009901
Moose Money,1,10,0.009900990099009901
Moose Money,1,20,0.0024937655860349127
Moose Money,1,50,0.0010987924271225922
Moose Money,1,100,7.494397937541688e-4
Moose Money,1,1000,9.0908264470323e-6
Moose Money,1,0,0.8086344891709998
