Name,Price,Payout,Probability
Crossword,2,2,0.10515247108307045
Crossword,2,4,0.10111223458038422
Crossword,2,10,0.01719986240110079
Crossword,2,20,0.004975124378109453
Crossword,2,50,0.00149774589243189
Crossword,2,100,9.99000999000999e-4
Crossword,2,1000,1.24998437519531e-5
Crossword,2,12000,8.333263889467588e-6
Crossword,2,0,0.7690427275582608
