Name,Price,Payout,Probability
Ca$h Time,1,1,0.1303780964797914
Ca$h Time,1,2,0.029129041654529567
Ca$h Time,1,10,0.009900990099009901
Ca$h Time,1,10,0.004975124378109453
Ca$h Time,1,20,0.004975124378109453
Ca$h Time,1,20,0.004975124378109453
Ca$h Time,1,100,4.999750012499375e-5
Ca$h Time,1,100,2.499937501562461e-5
Ca$h Time,1,1500,8.333263889467588e-6
Ca$h Time,1,0,0.8155831684933107
