Name,Price,Payout,Probability
Cash Dash,1,1,0.1150747986191024
Cash Dash,1,2,0.05213764337851929
Cash Dash,1,5,0.009900990099009901
Cash Dash,1,10,0.009900990099009901
Cash Dash,1,20,0.002244971264367816
Cash Dash,1,50,9.99000999000999e-4
Cash Dash,1,100,7.494397937541688e-4
Cash Dash,1,2000,9.0908264470323e-6
Cash Dash,1,0,0.8089830749207885
